27777 360 1000 8700 100 1 1000 1200 3
288,842 609,995 903,611 498,227 317,1088 214,519 774,926 839,827 178,414 447,651 399,47 682,777 294,1186 402,175 67,600 774,339 312,597 705,187 696,272 826,162 787,381 764,1172 197,180 203,891 402,435 86,617 773,49 128,34 912,163 601,946 690,882 165,177 315,18 61,811 267,630 227,338 63,1085 734,111 524,950 153,975 832,477 646,834 355,141 79,559 464,48 950,115 793,873 667,337 173,224 30,896 767,151 684,1055 496,173 681,66 721,984 46,1 915,794 269,734 93,809 612,1182 637,539 840,256 497,1183 310,600 112,153 66,852 318,118 333,267 351,708 906,540 858,618 141,716 18,409 542,560 411,26 315,1 695,958 342,258 315,278 220,7 483,174 951,941 809,1138 895,873 182,555 624,500 384,874 433,780 899,217 853,889 124,740 694,129 112,340 408,681 971,815 115,878 847,183 806,362 739,183 196,890 217,1119 451,1165 257,914 780,265 879,1096 921,329 162,770 985,318 977,42 725,283 491,700 867,430 338,581 162,863 581,474 508,184 522,408 867,863 29,210 80,20 743,343 21,1037 97,1176 226,804 337,1019 159,347 394,951 455,1125 656,583 781,1066 596,746 229,990 488,649 466,317 16,410 380,398 628,119 238,541 962,954 655,347 598,424 782,601 216,789 179,730 650,233 516,64 144,606 702,687 478,1163 795,804 419,690 250,1177 373,52 638,1169 347,775 221,1090 973,325 278,987 167,904 195,587 69,780 367,844 522,132 44,850 379,397 380,769 256,511 397,1128 706,1039 755,365 52,369 787,273 478,828 834,891 383,296 613,302 588,436 643,735 269,94 778,280 579,31 228,783 755,1174 104,1111 168,535 244,567 115,354 575,715 207,60 938,1040 646,908 612,1133 469,934 450,30 166,480 85,2 851,223 291,254 933,115 8,651 751,1063 650,599 235,559 887,177 561,571 416,266 697,619 652,1070 920,1198 132,654 141,336 571,348 567,73 407,859 481,81 617,168 582,1059 791,240 232,1167 322,1065 632,1197 915,495 215,215 144,198 169,243 853,743 700,12 41,353 764,939 447,564 242,224 329,913 43,756 943,427 460,358 827,327 118,166 246,388 461,19 240,698 83,932 188,575 35,388 741,576 356,265 407,595 135,158 844,565 675,434 272,1152 748,806 553,535 354,93 315,405 847,1082 455,221 300,1025 191,451 987,184 28,864 637,21 726,639 35,984 117,709 421,10 894,455 467,5 140,395 216,237 520,116 70,559 727,938 858,510 750,1111 580,776 569,1054 949,133 652,1065 898,249 568,86 223,167 434,1080 692,526 443,1093 266,220 682,107 305,757 817,1015 898,95 601,810 820,531 737,77 964,513 222,474 33,932 874,481 17,964 595,740 758,767 750,1072 549,26 562,552 657,388 4,512 311,1044 984,159 602,391 539,1139 167,543 782,640 489,972 818,745 794,356 343,872 800,587 378,255 303,563 152,487 61,521 535,417 969,576 890,1173 777,705 94,272 292,545 285,397 516,477 766,78 940,584 909,130 714,1046 604,374 148,154 293,838 976,636 330,912 403,1109 955,326 684,126 83,967 526,296 912,334 661,1198 617,1070 772,838 420,218 119,892 183,1146 295,5 55,552 589,347 300,1020 381,1019 79,1045 826,494 796,909 773,1068 795,854 178,890 186,281
851,320 786,285 104,359 673,723 619,121 990,963 403,99 640,421 842,236 761,206 543,642 348,726 612,1057 530,41 912,956 325,112 862,1064 589,35 746,494 795,655 974,554 877,733 876,1018 638,840 962,366 316,341 968,719 96,729 575,1173 457,125 497,279 603,560 861,994 11,888 240,772 230,63 548,263 860,204 911,954 651,957 825,381 710,374 482,281 617,616 640,1103 991,1095 757,61 197,65 149,854 929,1156 84,675 147,162 571,449 616,1103 96,872 385,390 797,925 399,712 797,704 298,225 143,738 665,843 190,923 778,1012 104,519 148,909 532,20 673,421 299,277 499,813 929,640 309,42 679,845 213,552 762,215 699,1003 419,242 449,835 477,1182 92,410 867,359 759,511 401,737 519,311 256,461 190,593 866,796 323,481 414,423 812,174 44,278 414,1104 505,182 411,611 639,572 890,126 545,469 981,410 293,1083 733,717
268,477 574,313 695,767 250,214 888,1153 583,605 207,35 656,537 146,229 818,568 958,28 457,847 647,726 665,1132 238,1066 532,986 27,346 469,855 629,433 153,406 321,694 151,668 958,1120 21,817 27,1130 998,1179 808,392 9,634 901,1067 532,1148 335,1066 222,950 431,79 622,913 65,316 838,1154 915,409 511,931 290,51 141,909 598,744 996,299 606,637 710,926 533,897 339,4 383,65 375,1049 515,638 218,136 859,272 229,434 257,718 836,1177 186,139 40,1043 470,826 186,641 678,1075 442,1082 745,323 668,712 545,371 556,627 801,609 821,686 465,419 329,953 364,252 557,329 266,907 428,526 949,321 318,689 222,322 218,1027 310,119 204,744 991,664 443,913 496,728 239,160 615,382 155,1153 903,324 341,1165 335,994 86,794 564,487 870,606 468,85 713,831 187,594 998,824 916,370 305,879 413,437 871,536 420,1020 346,424
358,1169 FWXFY FWXFY DCXCO
I 23553 298,225 WMICJ
I 22185 149,854 WPSRL
I 26979 385,390 FWXFY
I 27416 256,461 NQIQM
I 24138 812,174 NQIQM
I 25340 256,461 WMICJ
I 1119 825,381 WMICJ
I 8008 143,738 WMICJ
I 14857 197,65 FWXFY
I 24782 532,20 WPSRL
I 17951 575,1173 WPSRL
I 25567 403,99 FWXFY
I 13134 746,494 FWXFY
I 26020 147,162 NQIQM
I 11560 673,421 FWXFY
I 2156 876,1018 FWXFY
I 19238 929,640 WMICJ
I 24610 293,1083 NQIQM
I 26510 92,410 WMICJ
I 15473 746,494 DCXCO
I 1708 482,281 DCXCO
I 18169 786,285 NQIQM
I 9270 92,410 WMICJ
I 1766 92,410 WMICJ
I 5307 890,126 FWXFY
I 17168 143,738 WPSRL
I 25319 148,909 DCXCO
I 5696 147,162 DCXCO
I 7804 673,421 FWXFY
I 4131 299,277 WPSRL
I 7097 293,1083 WMICJ
I 6236 589,35 FWXFY
I 24937 190,593 DCXCO
I 16690 733,717 NQIQM
I 17889 96,729 WPSRL
I 23960 962,366 WMICJ
I 14346 862,1064 WPSRL
I 25832 543,642 DCXCO
I 1843 761,206 WMICJ
I 12804 842,236 FWXFY
I 22945 323,481 WPSRL
I 27073 411,611 FWXFY
I 4020 545,469 FWXFY
I 18905 571,449 DCXCO
I 11103 449,835 WMICJ
I 14610 401,737 FWXFY
I 10854 325,112 NQIQM
I 19265 974,554 WMICJ
I 11616 419,242 DCXCO
I 25325 991,1095 WMICJ
I 12153 759,511 NQIQM
I 7886 230,63 FWXFY
I 8052 96,872 NQIQM
I 5668 548,263 WMICJ
I 22102 530,41 WMICJ
I 21948 190,593 NQIQM
I 19654 399,712 NQIQM
I 7214 482,281 WMICJ
I 14871 990,963 WPSRL
I 17558 419,242 FWXFY
I 16450 213,552 NQIQM
I 5355 197,65 NQIQM
I 23623 104,359 WPSRL
I 4070 890,126 NQIQM
I 23674 497,279 FWXFY
I 16392 148,909 FWXFY
I 7120 325,112 WMICJ
I 14790 414,423 WMICJ
I 20809 96,729 NQIQM
I 4918 143,738 NQIQM
I 21383 385,390 DCXCO
I 15195 92,410 DCXCO
I 12971 861,994 NQIQM
I 19714 414,1104 WMICJ
I 9190 299,277 WPSRL
I 13868 519,311 WMICJ
I 17074 761,206 WMICJ
I 17470 733,717 NQIQM
I 21485 786,285 NQIQM
I 8996 143,738 FWXFY
I 14651 862,1064 WMICJ
I 20914 316,341 WPSRL
I 24132 403,99 FWXFY
I 23182 665,843 FWXFY
I 787 710,374 NQIQM
I 10889 733,717 DCXCO
I 7147 148,909 DCXCO
I 15326 851,320 DCXCO
I 2662 96,872 WMICJ
I 1024 532,20 FWXFY
I 20263 325,112 NQIQM
I 24795 44,278 WPSRL
I 8222 414,423 WMICJ
I 11716 44,278 FWXFY
I 12990 414,423 WMICJ
I 3708 532,20 WMICJ
I 3519 876,1018 FWXFY
I 8294 575,1173 WMICJ
I 2454 603,560 WMICJ
I 10632 991,1095 DCXCO
I 13930 11,888 WMICJ
I 16017 316,341 WMICJ
I 22016 929,640 NQIQM
I 25671 860,204 FWXFY
I 5869 548,263 NQIQM
I 16937 575,1173 WMICJ
I 7323 929,1156 WPSRL
I 966 968,719 FWXFY
I 5497 148,909 WMICJ
I 25594 96,729 WMICJ
I 11596 862,1064 WPSRL
I 9039 477,1182 FWXFY
I 19699 619,121 NQIQM
I 4666 411,611 NQIQM
I 5549 147,162 WPSRL
I 21348 589,35 WPSRL
I 27557 543,642 DCXCO
I 11328 104,519 DCXCO
I 15362 665,843 NQIQM
I 13167 92,410 WMICJ
I 17704 929,1156 WPSRL
I 19776 759,511 NQIQM
I 8264 457,125 WMICJ
I 3236 414,1104 WMICJ
I 6269 862,1064 FWXFY
I 10690 929,1156 WMICJ
I 5376 190,923 WPSRL
I 636 603,560 NQIQM
I 23301 548,263 NQIQM
I 21793 449,835 NQIQM
I 22832 499,813 NQIQM
I 19644 866,796 DCXCO
I 7205 746,494 FWXFY
I 13764 571,449 NQIQM
I 25602 147,162 FWXFY
I 7852 92,410 WMICJ
I 21505 990,963 WMICJ
I 10930 962,366 WPSRL
I 9951 929,640 DCXCO
I 8549 499,813 DCXCO
I 5253 323,481 NQIQM
I 22937 325,112 WMICJ
I 14899 812,174 NQIQM
I 23526 757,61 DCXCO
I 22527 991,1095 DCXCO
I 11838 148,909 FWXFY
I 15241 968,719 DCXCO
I 21364 96,872 FWXFY
I 9292 325,112 WMICJ
I 10361 616,1103 WPSRL
I 8473 316,341 WPSRL
I 16213 812,174 DCXCO
I 22489 323,481 DCXCO
I 19829 104,359 DCXCO
I 525 795,655 FWXFY
I 10574 148,909 DCXCO
I 9105 851,320 WPSRL
I 24734 256,461 WPSRL
I 26853 449,835 WPSRL
I 22921 860,204 DCXCO
I 13838 575,1173 NQIQM
I 23272 651,957 DCXCO
I 26131 571,449 WPSRL
I 27401 786,285 NQIQM
I 15506 293,1083 WMICJ
I 24067 419,242 NQIQM
I 21302 665,843 FWXFY
I 2289 617,616 FWXFY
I 25800 401,737 DCXCO
I 9474 571,449 DCXCO
I 10063 96,729 FWXFY
I 3121 190,593 WMICJ
I 3254 530,41 WMICJ
I 22726 640,421 DCXCO
I 10411 860,204 DCXCO
I 1471 929,1156 FWXFY
I 6983 639,572 FWXFY
I 16097 256,461 FWXFY
I 13984 866,796 FWXFY
I 13300 543,642 FWXFY
I 10906 640,421 WMICJ
I 14004 866,796 FWXFY
I 23993 638,840 FWXFY
I 23098 991,1095 FWXFY
I 26470 974,554 DCXCO
I 26436 449,835 NQIQM
I 11995 866,796 WPSRL
I 14185 638,840 NQIQM
I 11317 612,1057 FWXFY
I 20083 911,954 WPSRL
I 1793 532,20 WPSRL
I 13693 617,616 FWXFY
I 13393 104,359 FWXFY
I 23842 778,1012 DCXCO
I 21881 213,552 WMICJ
I 2363 759,511 DCXCO
I 19700 673,421 WMICJ
I 13636 92,410 FWXFY
I 6626 482,281 DCXCO
I 17242 190,923 FWXFY
I 25939 759,511 DCXCO
I 22513 293,1083 WPSRL
I 22293 842,236 NQIQM
I 17735 213,552 NQIQM
I 24904 104,359 DCXCO
I 12887 190,593 WMICJ
I 11597 981,410 FWXFY
I 15527 190,923 FWXFY
I 1797 213,552 NQIQM
I 4487 519,311 WPSRL
I 14793 148,909 DCXCO
I 4335 617,616 WPSRL
I 24796 929,640 WPSRL
I 23655 929,1156 NQIQM
I 9872 414,423 WMICJ
I 16469 213,552 DCXCO
I 17848 929,640 WPSRL
I 25701 298,225 NQIQM
I 7770 862,1064 WPSRL
I 20456 929,640 DCXCO
I 23472 482,281 WMICJ
I 25843 673,421 WMICJ
I 16566 962,366 WPSRL
I 18759 84,675 WPSRL
I 21275 530,41 FWXFY
I 3570 240,772 WPSRL
I 9485 867,359 NQIQM
I 3274 293,1083 NQIQM
I 10916 673,723 DCXCO
I 15366 761,206 WPSRL
I 24253 530,41 WPSRL
I 8652 990,963 NQIQM
I 23880 543,642 WMICJ
I 27428 710,374 DCXCO
I 12889 571,449 DCXCO
I 2773 44,278 WPSRL
I 20998 679,845 FWXFY
I 10182 962,366 FWXFY
I 12748 640,421 NQIQM
I 9048 603,560 DCXCO
I 1456 190,593 WMICJ
I 9907 532,20 DCXCO
I 22996 761,206 FWXFY
I 16712 419,242 NQIQM
I 25337 96,872 NQIQM
I 14487 293,1083 FWXFY
I 13058 543,642 NQIQM
I 3100 323,481 WMICJ
I 1592 104,519 NQIQM
I 24300 797,925 NQIQM
I 20946 812,174 NQIQM
I 22549 316,341 WPSRL
I 24976 962,366 DCXCO
I 10889 84,675 DCXCO
I 11612 403,99 NQIQM
I 6237 710,374 DCXCO
I 17386 679,845 FWXFY
I 821 876,1018 DCXCO
I 16024 497,279 WMICJ
I 7916 968,719 FWXFY
I 22797 795,655 NQIQM
I 9407 638,840 NQIQM
I 6864 876,1018 DCXCO
I 733 679,845 FWXFY
I 1066 548,263 WMICJ
I 21789 616,1103 WPSRL
I 27025 96,872 WPSRL
I 17808 143,738 WMICJ
I 4658 710,374 DCXCO
I 23670 797,925 WPSRL
I 502 449,835 NQIQM
I 26154 399,712 WMICJ
I 24888 640,421 DCXCO
I 18370 519,311 WPSRL
I 19892 762,215 WPSRL
I 7348 148,909 NQIQM
I 845 603,560 WMICJ
I 13791 640,1103 NQIQM
I 12514 851,320 DCXCO
I 4514 710,374 FWXFY
I 10283 414,1104 NQIQM
I 27608 149,854 WMICJ
I 27434 419,242 NQIQM
I 11536 298,225 DCXCO
I 8449 797,925 WMICJ
I 25882 543,642 NQIQM
I 23386 411,611 WMICJ
I 22710 298,225 WPSRL
I 20872 548,263 WMICJ
I 12786 414,423 DCXCO
I 17782 414,1104 WPSRL
I 3052 929,1156 FWXFY
I 21151 477,1182 NQIQM
I 16735 414,423 DCXCO
I 25271 519,311 WMICJ
I 25078 190,923 NQIQM
I 5354 96,872 NQIQM
I 27281 96,729 FWXFY
I 7567 619,121 NQIQM
I 1993 851,320 DCXCO
I 9853 710,374 NQIQM
I 6593 638,840 WPSRL
I 24706 213,552 WPSRL
I 15142 911,954 NQIQM
I 3204 143,738 DCXCO
I 9421 699,1003 NQIQM
I 21528 638,840 WPSRL
I 8134 860,204 WPSRL
I 13921 545,469 NQIQM
I 27314 575,1173 WPSRL
I 16489 298,225 DCXCO
I 15579 190,593 DCXCO
I 14857 912,956 DCXCO
I 1296 149,854 FWXFY
I 23349 293,1083 WPSRL
I 1874 143,738 WMICJ
I 13930 532,20 FWXFY
I 10728 543,642 NQIQM
I 9255 797,925 DCXCO
I 1779 403,99 WPSRL
I 13148 861,994 WPSRL
I 19171 746,494 FWXFY
I 12100 543,642 WPSRL
I 12048 545,469 FWXFY
I 21969 673,421 WMICJ
I 3223 84,675 FWXFY
I 14674 457,125 WPSRL
I 9847 638,840 WMICJ
I 22366 795,655 NQIQM
I 15547 860,204 WMICJ
I 10614 867,359 DCXCO
I 4963 323,481 DCXCO
I 5152 411,611 DCXCO
I 12806 548,263 WMICJ
I 3852 298,225 WPSRL
I 255 991,1095 WMICJ
I 23701 299,277 WMICJ
I 17791 616,1103 FWXFY
I 17053 617,616 FWXFY
I 13531 733,717 WMICJ
I 8907 603,560 WMICJ
I 8868 639,572 WPSRL
I 19491 96,729 FWXFY
I 5932 505,182 WPSRL
I 26044 797,704 NQIQM
I 15863 860,204 WMICJ
I 7094 673,723 NQIQM
I 2055 499,813 NQIQM
I 23066 665,843 NQIQM
I 17445 419,242 FWXFY
I 15673 532,20 WPSRL
I 9106 104,359 NQIQM
I 18432 665,843 NQIQM
I 9670 867,359 WMICJ
I 1108 548,263 WMICJ
I 4628 293,1083 DCXCO
I 21330 147,162 WMICJ
I 20246 762,215 NQIQM
I 18372 612,1057 WMICJ
I 8484 795,655 WPSRL
I 9531 616,1103 WPSRL
I 2055 104,519 NQIQM
I 12016 876,1018 WMICJ
I 4077 213,552 WMICJ
I 13478 617,616 DCXCO
I 6481 710,374 WPSRL
I 3533 929,640 DCXCO
I 5256 414,423 WMICJ
I 10286 797,925 FWXFY
I 17388 867,359 NQIQM
I 15378 414,1104 WMICJ
I 27033 299,277 WPSRL
I 10924 482,281 FWXFY
I 2056 867,359 WMICJ
I 13724 499,813 NQIQM
I 16589 449,835 FWXFY
I 20143 543,642 DCXCO
I 10425 990,963 DCXCO
I 10767 812,174 NQIQM
I 24215 293,1083 FWXFY
I 20893 640,421 WMICJ
I 22834 401,737 DCXCO
I 8463 240,772 WPSRL
I 20750 256,461 DCXCO
I 8718 639,572 NQIQM
I 19949 197,65 WMICJ
I 5460 401,737 WPSRL
I 19831 92,410 FWXFY
I 11999 240,772 FWXFY
I 2317 11,888 FWXFY
I 14091 449,835 WPSRL
I 26947 548,263 NQIQM
I 3325 545,469 NQIQM
I 14590 962,366 WPSRL
I 7467 84,675 WMICJ
I 15740 733,717 WMICJ
I 17553 323,481 DCXCO
I 8328 862,1064 WPSRL
I 20214 797,704 WMICJ
I 25532 842,236 NQIQM
I 19612 929,1156 WMICJ
I 15488 640,421 DCXCO
I 27295 414,423 NQIQM
I 3731 851,320 WMICJ
I 11499 149,854 DCXCO
I 19763 497,279 DCXCO
I 20192 256,461 FWXFY
I 22979 316,341 FWXFY
I 5859 612,1057 DCXCO
I 9705 197,65 DCXCO
I 25105 991,1095 WMICJ
I 13886 149,854 WMICJ
I 13123 990,963 WPSRL
I 17425 640,1103 WMICJ
I 449 589,35 WPSRL
I 21953 293,1083 DCXCO
I 10517 877,733 DCXCO
I 602 96,729 WMICJ
I 22382 640,421 NQIQM
I 5891 399,712 WMICJ
I 17996 548,263 WPSRL
I 5861 968,719 FWXFY
I 25696 929,1156 DCXCO
I 15419 876,1018 WPSRL
I 8364 733,717 FWXFY
I 16683 519,311 DCXCO
I 12025 673,723 NQIQM
I 14758 617,616 WMICJ
I 17221 862,1064 NQIQM
I 2762 323,481 FWXFY
I 15668 147,162 NQIQM
I 13779 499,813 WMICJ
I 17311 812,174 FWXFY
I 22272 385,390 WMICJ
I 1188 746,494 WMICJ
I 17032 612,1057 FWXFY
I 19099 962,366 WPSRL
I 13311 710,374 WPSRL
I 9568 665,843 NQIQM
I 5937 825,381 WPSRL
I 4220 911,954 DCXCO
I 231 348,726 WMICJ
I 14327 104,359 WMICJ
I 11202 309,42 NQIQM
I 744 912,956 NQIQM
I 22515 190,593 WPSRL
I 11674 962,366 WPSRL
I 10316 617,616 DCXCO
I 7154 639,572 WMICJ
I 15300 197,65 WPSRL
I 19723 497,279 FWXFY
I 10961 673,723 DCXCO
I 11487 929,640 WMICJ
I 23880 575,1173 FWXFY
I 6976 665,843 NQIQM
I 3130 147,162 WMICJ
I 15367 638,840 NQIQM
I 8374 876,1018 WPSRL
I 19002 616,1103 WPSRL
I 14467 866,796 WPSRL
I 18268 862,1064 NQIQM
I 3171 651,957 DCXCO
I 170 710,374 NQIQM
I 24927 149,854 WMICJ
I 6331 104,519 WPSRL
I 9075 414,423 NQIQM
I 19492 571,449 FWXFY
I 24529 851,320 NQIQM
I 20580 679,845 NQIQM
I 14284 403,99 FWXFY
I 2599 929,1156 DCXCO
I 19385 929,640 WPSRL
I 19009 143,738 WPSRL
I 5884 866,796 WMICJ
I 8051 325,112 WMICJ
I 21679 974,554 NQIQM
I 24230 912,956 WPSRL
I 5773 912,956 DCXCO
I 24968 612,1057 WPSRL
I 20127 148,909 FWXFY
I 5766 929,1156 WMICJ
I 17084 710,374 WPSRL
I 13249 619,121 WPSRL
I 5781 293,1083 DCXCO
I 16041 256,461 NQIQM
I 10202 962,366 WPSRL
I 24591 411,611 WPSRL
I 8367 256,461 NQIQM
I 3766 143,738 WPSRL
I 23568 761,206 WMICJ
I 26450 401,737 DCXCO
I 7948 316,341 NQIQM
I 10141 851,320 WMICJ
I 13868 911,954 WMICJ
I 49 867,359 WPSRL
I 24223 797,925 WPSRL
I 14419 860,204 WPSRL
I 18929 797,925 WPSRL
I 4888 575,1173 WMICJ
I 16012 545,469 WMICJ
I 10675 974,554 WPSRL
I 10817 213,552 FWXFY
I 16209 44,278 FWXFY
I 21165 96,872 DCXCO
I 20957 797,925 DCXCO
I 9980 861,994 FWXFY
I 7141 981,410 DCXCO
I 21687 651,957 WMICJ
I 9184 665,843 FWXFY
I 5322 619,121 DCXCO
I 22739 96,872 FWXFY
I 18420 912,956 FWXFY
I 24673 449,835 WPSRL
I 17115 190,593 WPSRL
I 21467 778,1012 FWXFY
I 23459 912,956 WMICJ
I 9450 990,963 NQIQM
I 19047 298,225 NQIQM
I 12104 589,35 NQIQM
I 12336 401,737 FWXFY
I 10386 968,719 WMICJ
I 24987 617,616 WPSRL
I 13715 482,281 NQIQM
I 3969 316,341 WPSRL
I 21154 298,225 NQIQM
I 24240 876,1018 WPSRL
I 23384 414,1104 DCXCO
I 3444 867,359 WMICJ
I 13902 414,1104 FWXFY
I 9986 603,560 WPSRL
I 26043 761,206 DCXCO
I 12496 619,121 FWXFY
I 2539 612,1057 DCXCO
I 11179 399,712 WPSRL
I 24802 877,733 FWXFY
I 25872 974,554 WMICJ
I 17375 786,285 DCXCO
I 13399 449,835 DCXCO
I 10962 876,1018 WPSRL
I 26485 497,279 DCXCO
I 8807 190,593 WPSRL
I 56 545,469 WMICJ
I 20225 482,281 WPSRL
I 9698 298,225 DCXCO
I 25832 399,712 NQIQM
I 3683 877,733 WMICJ
I 13728 190,593 NQIQM
I 25884 860,204 WPSRL
I 25645 240,772 DCXCO
I 10225 147,162 WMICJ
I 11768 213,552 DCXCO
I 20758 673,421 WMICJ
I 13356 759,511 WMICJ
I 16570 497,279 WPSRL
I 15612 981,410 FWXFY
I 3984 414,1104 WPSRL
I 8246 323,481 FWXFY
I 5802 92,410 WMICJ
I 17443 385,390 FWXFY
I 5293 665,843 NQIQM
I 13672 190,593 DCXCO
I 7845 403,99 NQIQM
I 15799 399,712 NQIQM
I 6152 545,469 FWXFY
I 451 532,20 WPSRL
I 8112 213,552 NQIQM
I 7887 545,469 DCXCO
I 11719 143,738 WPSRL
I 27425 309,42 WMICJ
I 21642 457,125 WPSRL
I 18951 571,449 WMICJ
I 14728 757,61 FWXFY
I 24884 616,1103 FWXFY
I 12573 699,1003 WMICJ
I 14805 419,242 WMICJ
I 3340 679,845 WMICJ
I 3372 617,616 WPSRL
I 5427 877,733 FWXFY
I 8125 411,611 FWXFY
I 23469 545,469 NQIQM
I 9805 575,1173 WPSRL
I 19151 851,320 NQIQM
I 9831 548,263 WMICJ
I 9907 316,341 NQIQM
I 20595 929,640 WPSRL
I 11787 842,236 DCXCO
I 707 761,206 NQIQM
I 9893 96,729 WPSRL
I 2524 298,225 WPSRL
I 27177 298,225 WPSRL
I 7261 348,726 NQIQM
I 8641 757,61 NQIQM
I 6591 499,813 FWXFY
I 7251 825,381 FWXFY
I 25768 571,449 NQIQM
I 14513 761,206 FWXFY
I 16344 990,963 FWXFY
I 13186 499,813 WMICJ
I 14734 385,390 DCXCO
I 23822 673,723 NQIQM
I 5519 190,593 NQIQM
I 4200 411,611 NQIQM
I 24308 505,182 DCXCO
I 25242 96,729 FWXFY
I 17516 482,281 FWXFY
I 5476 543,642 DCXCO
I 12181 860,204 WMICJ
I 8217 104,519 WPSRL
I 10628 401,737 WPSRL
I 23666 651,957 WMICJ
I 9752 912,956 FWXFY
I 6328 825,381 NQIQM
I 21368 143,738 FWXFY
I 16883 299,277 WMICJ
I 10417 640,421 WPSRL
I 16863 240,772 NQIQM
I 8358 499,813 WMICJ
I 2836 825,381 DCXCO
I 16943 640,1103 NQIQM
I 20246 929,640 DCXCO
I 22214 44,278 WPSRL
I 26149 673,723 WMICJ
I 24796 419,242 NQIQM
I 22006 786,285 FWXFY
I 5908 603,560 WMICJ
I 2455 197,65 WMICJ
I 26872 589,35 FWXFY
I 4102 778,1012 WPSRL
I 13801 929,1156 WPSRL
I 23419 399,712 DCXCO
I 27496 762,215 DCXCO
I 414 617,616 NQIQM
I 13435 575,1173 NQIQM
I 1306 851,320 WPSRL
I 497 890,126 NQIQM
I 901 298,225 WMICJ
I 16418 92,410 DCXCO
I 21833 929,1156 FWXFY
I 11258 84,675 FWXFY
I 24489 911,954 WPSRL
I 22079 84,675 WMICJ
I 18526 575,1173 FWXFY
I 10905 651,957 WMICJ
I 17488 256,461 FWXFY
I 16389 84,675 NQIQM
I 11273 786,285 NQIQM
I 24289 213,552 WPSRL
I 19179 143,738 NQIQM
I 9536 861,994 WPSRL
I 20683 812,174 NQIQM
I 7333 757,61 NQIQM
I 22357 876,1018 FWXFY
I 22232 399,712 DCXCO
I 9485 543,642 WMICJ
I 25475 862,1064 NQIQM
I 18844 575,1173 DCXCO
I 5607 762,215 DCXCO
I 752 990,963 WPSRL
I 25824 797,704 DCXCO
I 2428 230,63 FWXFY
I 17271 44,278 WMICJ
I 24271 44,278 NQIQM
I 4760 457,125 WPSRL
I 21854 862,1064 FWXFY
I 2639 457,125 NQIQM
I 12980 143,738 WPSRL
I 175 92,410 DCXCO
I 26039 759,511 NQIQM
I 21334 603,560 WPSRL
I 26430 96,872 WPSRL
I 3247 862,1064 WMICJ
I 22853 759,511 WPSRL
I 25041 762,215 WPSRL
I 3129 385,390 WPSRL
I 25828 974,554 WMICJ
I 2025 149,854 DCXCO
I 12510 762,215 DCXCO
I 2134 619,121 WMICJ
I 16258 299,277 WPSRL
I 8709 532,20 WPSRL
I 10591 457,125 DCXCO
I 18342 962,366 WPSRL
I 7210 761,206 FWXFY
I 10881 589,35 FWXFY
I 22432 543,642 WMICJ
I 27439 519,311 DCXCO
I 13004 84,675 NQIQM
I 13958 240,772 NQIQM
I 23900 673,421 DCXCO
I 9290 293,1083 NQIQM
I 16024 401,737 FWXFY
I 16918 616,1103 WMICJ
I 7577 44,278 WPSRL
I 26226 482,281 NQIQM
I 3110 890,126 DCXCO
I 11742 911,954 WMICJ
I 22754 912,956 NQIQM
I 24620 256,461 WPSRL
I 5090 589,35 DCXCO
I 26396 619,121 WPSRL
I 9461 323,481 NQIQM
I 22961 797,925 DCXCO
I 10978 530,41 WPSRL
I 12298 147,162 NQIQM
I 6044 147,162 WMICJ
I 22911 414,1104 FWXFY
I 7164 298,225 NQIQM
I 15465 911,954 WMICJ
I 19496 414,423 WPSRL
I 15550 981,410 WPSRL
I 27288 482,281 NQIQM
I 9330 786,285 WPSRL
I 3814 990,963 WPSRL
I 16769 385,390 NQIQM
I 5731 619,121 DCXCO
I 22233 96,872 DCXCO
I 24384 323,481 FWXFY
I 17345 619,121 DCXCO
I 17421 640,421 WMICJ
I 17472 929,1156 DCXCO
I 781 589,35 WMICJ
I 10078 746,494 WMICJ
I 25311 746,494 DCXCO
I 24035 797,704 FWXFY
I 18412 746,494 WMICJ
I 16401 679,845 DCXCO
I 19565 861,994 FWXFY
I 7631 457,125 WPSRL
I 4141 143,738 FWXFY
I 3847 733,717 FWXFY
I 21577 640,1103 WPSRL
I 18543 699,1003 WMICJ
I 22944 197,65 NQIQM
I 24045 298,225 FWXFY
I 1838 499,813 DCXCO
I 10981 104,519 DCXCO
I 17085 912,956 FWXFY
I 15616 401,737 WPSRL
I 24257 589,35 WPSRL
I 18897 968,719 WMICJ
I 16622 497,279 WMICJ
I 7046 710,374 NQIQM
I 13170 385,390 DCXCO
I 5556 991,1095 NQIQM
I 18827 213,552 NQIQM
I 146 519,311 WMICJ
I 2783 256,461 NQIQM
I 23293 240,772 WPSRL
I 13016 761,206 WMICJ
I 24010 797,704 WMICJ
I 12950 403,99 NQIQM
I 952 795,655 NQIQM
I 20881 147,162 FWXFY
I 15778 651,957 NQIQM
I 12481 230,63 WPSRL
I 6880 825,381 WMICJ
I 2252 399,712 WMICJ
I 15468 419,242 WPSRL
I 1978 640,1103 DCXCO
I 26923 603,560 WMICJ
I 1932 616,1103 DCXCO
I 7842 639,572 WMICJ
I 13702 679,845 NQIQM
I 22948 639,572 NQIQM
I 26471 651,957 NQIQM
I 11507 778,1012 DCXCO
I 4309 256,461 WPSRL
I 14303 143,738 FWXFY
I 22630 929,640 DCXCO
I 20875 385,390 WMICJ
